file	genome	secondary_cluster	threshold	cluster_method	comparison_algorithm	primary_cluster	pipeline	completeness	contamination	length	N50	contigs	GC (%)	tag	type
MT06_Fast_enzy_PCR@2652.fna	MT06_Fast_enzy_PCR_2652	62_1	0.01	average	ANImf	62	Pipeline3	62.89	2.16	788595	10404	94	39.22	some	Water
bin.121.fa	bin.121	102_1	0.01	average	ANImf	102	Pipeline4	57.26	1.025	782212	51724	43	47.42	some	Water
bin.105.fa	bin.105	15_1	0.01	average	ANImf	15	Pipeline4	58.4	0	750473	13795	72	36.98	some	Water
MT06_Fast_enzy_PCR@12449.fna	MT06_Fast_enzy_PCR_12449	31_1	0.01	average	ANImf	31	Pipeline3	69.66	0.13	706981	11173	81	38.6	some	Water
bin.127.fa	bin.127	86_1	0.01	average	ANImf	86	Pipeline4	78.73	3.738	703696	12925	70	36.29	some	Water
MT04_Fast_enzy_PCR@7118.fna	MT04_Fast_enzy_PCR_7118	97_2	0.01	average	ANImf	97	Pipeline3	60.39	1.08	675109	13258	64	36.12	some	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.121.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.121	268_2	0.01	average	ANImf	268	Pipeline2	68.02	0	600806	12325	66	45.86	some	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.19.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.19	268_2	0.01	average	ANImf	268	Pipeline1	68.02	0	600806	12325	66	45.86	some	Water
MT07_Fast_enzy_PCR@15289.fna	MT07_Fast_enzy_PCR_15289	268_2	0.01	average	ANImf	268	Pipeline3	57.38	0	533555	14436	54	45.91	some	Water
Pipeline2_MT05_Fast_enzy_PCR_bin.93.fa	Pipeline2_MT05_Fast_enzy_PCR_bin.93	268_1	0.01	average	ANImf	268	Pipeline2	56.37	0.62	481072	4942	111	45.94	some	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.39.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.39	268_1	0.01	average	ANImf	268	Pipeline1	56.36	0.617	481072	4942	111	45.94	some	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.91.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.91	5_0	0.01	average	ANImf	5	Pipeline1	63.54	1.702	5924175	2129	2983	61.24	uniq	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.103.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.103	254_0	0.01	average	ANImf	254	Pipeline1	77.82	3.333	4950333	6531	901	64.55	uniq	Water
MT07_Fast_enzy_PCR@9212.fna	MT07_Fast_enzy_PCR_9212	209_0	0.01	average	ANImf	209	Pipeline3	81.24	6.18	4215408	9060	615	63.61	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.31.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.31	174_3	0.01	average	ANImf	174	Pipeline1	79.31	0.862	3801224	18037	289	62.99	uniq	Water
MT08_Fast_enzy_PCR@2687.fna	MT08_Fast_enzy_PCR_2687	231_0	0.01	average	ANImf	231	Pipeline3	90.13	3.67	3774465	20598	257	64.7	uniq	Water
Pipeline1_MT03_Fast_enzy_PCR_bin.3.fa	Pipeline1_MT03_Fast_enzy_PCR_bin.3	262_0	0.01	average	ANImf	262	Pipeline1	61.14	2.197	3430791	3178	1218	60.03	uniq	Water
bin.118.fa	bin.118	116_0	0.01	average	ANImf	116	Pipeline4	72.56	4.421	3397888	5750	685	56.73	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.76.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.76	120_2	0.01	average	ANImf	120	Pipeline1	89.12	7.012	3202044	13187	297	53.24	uniq	Water
MT05_Fast_enzy_PCR@2852.fna	MT05_Fast_enzy_PCR_2852	161_0	0.01	average	ANImf	161	Pipeline3	95.78	0.08	3191184	82699	50	61.23	uniq	Water
MT07_Fast_enzy_PCR@4518.fna	MT07_Fast_enzy_PCR_4518	219_0	0.01	average	ANImf	219	Pipeline3	90	1.73	3152821	23173	191	63.03	uniq	Water
MT06_Fast_enzy_PCR@3839.fna	MT06_Fast_enzy_PCR_3839	218_1	0.01	average	ANImf	218	Pipeline3	90.58	1.99	3142006	16217	281	62.5	uniq	Water
MT08_Fast_enzy_PCR@3695.fna	MT08_Fast_enzy_PCR_3695	225_0	0.01	average	ANImf	225	Pipeline3	68.83	1.72	3108456	15366	253	63.5	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.74.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.74	174_2	0.01	average	ANImf	174	Pipeline1	67.24	0	3072583	8501	452	63.08	uniq	Water
MT05_Fast_enzy_PCR@2366.fna	MT05_Fast_enzy_PCR_2366	230_0	0.01	average	ANImf	230	Pipeline3	90.67	2.42	3069566	22893	192	64.37	uniq	Water
MT06_Fast_enzy_PCR@1872.fna	MT06_Fast_enzy_PCR_1872	220_0	0.01	average	ANImf	220	Pipeline3	86.35	2.9	2937329	16068	254	62.32	uniq	Water
MT08_Fast_enzy_PCR@7616.fna	MT08_Fast_enzy_PCR_7616	226_0	0.01	average	ANImf	226	Pipeline3	51	0	2906986	12014	304	63.89	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.42.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.42	103_0	0.01	average	ANImf	103	Pipeline1	67.6	1.59	2812799	2964	1072	45.57	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.21.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.21	251_3	0.01	average	ANImf	251	Pipeline1	90.34	8.04	2804391	9526	400	61.09	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.75.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.75	154_2	0.01	average	ANImf	154	Pipeline1	69.22	1.215	2744825	6129	502	72.53	uniq	Water
MT08_Fast_enzy_PCR@3746.fna	MT08_Fast_enzy_PCR_3746	178_0	0.01	average	ANImf	178	Pipeline3	60.69	0	2700701	9307	376	67.33	uniq	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.25.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.25	276_0	0.01	average	ANImf	276	Pipeline1	72.9	1.351	2634259	2844	1027	50.86	uniq	Water
MT07_Fast_enzy_PCR@2959.fna	MT07_Fast_enzy_PCR_2959	218_2	0.01	average	ANImf	218	Pipeline3	73.5	1.54	2511524	12315	275	62.48	uniq	Water
Pipeline1_MT02_Fast_enzy_PCR_bin.7.fa	Pipeline1_MT02_Fast_enzy_PCR_bin.7	176_3	0.01	average	ANImf	176	Pipeline1	76.89	1.724	2324675	7447	367	66.13	uniq	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.13.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.13	166_2	0.01	average	ANImf	166	Pipeline1	61.36	0	2315126	4285	622	66.24	uniq	Water
MT05_Fast_enzy_PCR@95353.fna	MT05_Fast_enzy_PCR_95353	240_0	0.01	average	ANImf	240	Pipeline3	74.11	2.06	2269588	105598	27	64.9	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.7.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.7	277_0	0.01	average	ANImf	277	Pipeline1	77.76	3.589	2137102	13789	219	46.62	uniq	Water
MT06_Fast_enzy_PCR@12593.fna	MT06_Fast_enzy_PCR_12593	55_0	0.01	average	ANImf	55	Pipeline3	81.32	0	2093658	38135	97	41.96	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.52.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.52	10_0	0.01	average	ANImf	10	Pipeline1	67.86	2.065	2025091	2121	1016	52.68	uniq	Water
MT08_Fast_enzy_PCR@3295.fna	MT08_Fast_enzy_PCR_3295	162_0	0.01	average	ANImf	162	Pipeline3	65.56	2.27	2012609	8174	277	60.71	uniq	Water
bin.119.fa	bin.119	275_0	0.01	average	ANImf	275	Pipeline4	57.98	1.086	2004250	8134	289	42.04	uniq	Water
MT07_Fast_enzy_PCR@2098.fna	MT07_Fast_enzy_PCR_2098	79_3	0.01	average	ANImf	79	Pipeline3	80.41	2.59	2001531	13455	223	42.31	uniq	Water
MT08_Fast_enzy_PCR@2394.fna	MT08_Fast_enzy_PCR_2394	242_0	0.01	average	ANImf	242	Pipeline3	67.55	3.45	1980147	12287	189	67.37	uniq	Water
Pipeline1_MT04_Fast_enzy_PCR_bin.2.fa	Pipeline1_MT04_Fast_enzy_PCR_bin.2	257_0	0.01	average	ANImf	257	Pipeline1	75.58	2.564	1935861	18610	159	55.53	uniq	Water
MT05_Fast_enzy_PCR@3926.fna	MT05_Fast_enzy_PCR_3926	70_0	0.01	average	ANImf	70	Pipeline3	75.71	0	1909821	18667	146	58.99	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.57.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.57	222_2	0.01	average	ANImf	222	Pipeline1	59.94	1.698	1908682	5152	444	66.49	uniq	Water
MT06_Fast_enzy_PCR@17208.fna	MT06_Fast_enzy_PCR_17208	256_0	0.01	average	ANImf	256	Pipeline3	64.05	2.14	1861963	7820	283	58.18	uniq	Water
MT03_Fast_enzy_PCR@4546.fna	MT03_Fast_enzy_PCR_4546	260_0	0.01	average	ANImf	260	Pipeline3	84.82	4.95	1843262	26562	109	53.72	uniq	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.34.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.34	171_0	0.01	average	ANImf	171	Pipeline1	69.2	3.097	1804818	2527	806	53.88	uniq	Water
MT02_Fast_enzy_PCR@3433.fna	MT02_Fast_enzy_PCR_3433	50_0	0.01	average	ANImf	50	Pipeline3	68.23	3.3	1785338	26059	119	32.19	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.4.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.4	17_0	0.01	average	ANImf	17	Pipeline1	63.43	0.094	1639527	4213	442	39.15	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.26.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.26	36_0	0.01	average	ANImf	36	Pipeline1	62.69	2.4	1577189	2351	727	54.3	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.95.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.95	144_3	0.01	average	ANImf	144	Pipeline1	65.78	1.724	1552910	4012	407	68.92	uniq	Water
MT04_Fast_enzy_PCR@1940.fna	MT04_Fast_enzy_PCR_1940	85_0	0.01	average	ANImf	85	Pipeline3	67.03	2.52	1548911	5671	335	41.39	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.13.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.13	63_0	0.01	average	ANImf	63	Pipeline1	62.78	0.806	1547179	3480	491	38.18	uniq	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.31.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.31	261_0	0.01	average	ANImf	261	Pipeline1	68.69	3.162	1506955	2835	603	56.26	uniq	Water
MT06_Fast_enzy_PCR@8942.fna	MT06_Fast_enzy_PCR_8942	129_4	0.01	average	ANImf	129	Pipeline3	56.03	0	1444111	10364	162	62.23	uniq	Water
MT08_Fast_enzy_PCR@2098.fna	MT08_Fast_enzy_PCR_2098	79_4	0.01	average	ANImf	79	Pipeline3	64.9	0.84	1386500	4928	324	42.09	uniq	Water
MT06_Fast_enzy_PCR@2659.fna	MT06_Fast_enzy_PCR_2659	135_0	0.01	average	ANImf	135	Pipeline3	70.03	0.85	1377181	8419	195	51.4	uniq	Water
Pipeline1_MT04_Fast_enzy_PCR_bin.36.fa	Pipeline1_MT04_Fast_enzy_PCR_bin.36	79_5	0.01	average	ANImf	79	Pipeline1	72.98	0.336	1346660	7193	229	41.75	uniq	Water
MT04_Fast_enzy_PCR@2327.fna	MT04_Fast_enzy_PCR_2327	252_0	0.01	average	ANImf	252	Pipeline3	57.44	1.01	1329550	8413	203	59.43	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.98.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.98	265_0	0.01	average	ANImf	265	Pipeline1	60.75	0	1325063	2015	700	62.32	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.72.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.72	74_0	0.01	average	ANImf	74	Pipeline1	59.06	1.282	1306690	6806	210	40.15	uniq	Water
MT06_Fast_enzy_PCR@7832.fna	MT06_Fast_enzy_PCR_7832	57_2	0.01	average	ANImf	57	Pipeline3	84.07	1.1	1290942	24659	94	39.55	uniq	Water
MT07_Fast_enzy_PCR@10539.fna	MT07_Fast_enzy_PCR_10539	95_2	0.01	average	ANImf	95	Pipeline3	87.29	0	1241314	27281	74	29.75	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.13.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.13	263_0	0.01	average	ANImf	263	Pipeline1	57.08	0	1190659	2192	593	64.08	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.2.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.2	105_0	0.01	average	ANImf	105	Pipeline1	63.27	0.7	1190601	2306	563	47.82	uniq	Water
bin.94.fa	bin.94	32_0	0.01	average	ANImf	32	Pipeline4	74.13	0	1113652	147212	14	36.15	uniq	Water
bin.130.fa	bin.130	87_0	0.01	average	ANImf	87	Pipeline4	82	3.738	1104296	23143	86	33.31	uniq	Water
Pipeline1_MT03_Fast_enzy_PCR_bin.47.fa	Pipeline1_MT03_Fast_enzy_PCR_bin.47	52_0	0.01	average	ANImf	52	Pipeline1	68.96	3.448	1070433	17977	86	34.06	uniq	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.9.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.9	278_0	0.01	average	ANImf	278	Pipeline1	69.29	0	1009952	67392	36	26.91	uniq	Water
MT06_Fast_enzy_PCR@4412.fna	MT06_Fast_enzy_PCR_4412	264_0	0.01	average	ANImf	264	Pipeline3	56.7	0	1007776	6538	194	47.2	uniq	Water
MT05_Fast_enzy_PCR@17349.fna	MT05_Fast_enzy_PCR_17349	53_2	0.01	average	ANImf	53	Pipeline3	57.59	0	995140	13891	105	42.43	uniq	Water
MT04_Fast_enzy_PCR@15478.fna	MT04_Fast_enzy_PCR_15478	57_1	0.01	average	ANImf	57	Pipeline3	54.38	0	915728	9898	136	38.58	uniq	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.27.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.27	96_0	0.01	average	ANImf	96	Pipeline1	74.61	2.354	914408	5832	191	30.32	uniq	Water
MT06_Fast_enzy_PCR@26113.fna	MT06_Fast_enzy_PCR_26113	93_1	0.01	average	ANImf	93	Pipeline3	71.7	0	811208	31334	42	30.61	uniq	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.70.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.70	93_2	0.01	average	ANImf	93	Pipeline1	59.87	0	791341	7689	115	31.98	uniq	Water
MT08_Fast_enzy_PCR@4498.fna	MT08_Fast_enzy_PCR_4498	94_0	0.01	average	ANImf	94	Pipeline3	76.71	1.2	770912	20948	48	28.22	uniq	Water
Pipeline1_MT04_Fast_enzy_PCR_bin.39.fa	Pipeline1_MT04_Fast_enzy_PCR_bin.39	30_0	0.01	average	ANImf	30	Pipeline1	53.07	0.459	738204	7605	110	35.54	uniq	Water
Pipeline1_MT03_Fast_enzy_PCR_bin.30.fa	Pipeline1_MT03_Fast_enzy_PCR_bin.30	122_0	0.01	average	ANImf	122	Pipeline1	64.01	2.747	722863	7157	133	31.86	uniq	Water
MT02_Fast_enzy_PCR@38342.fna	MT02_Fast_enzy_PCR_38342	48_0	0.01	average	ANImf	48	Pipeline3	55.45	0.99	711767	41997	33	31.24	uniq	Water
MT07_Fast_enzy_PCR@9198.fna	MT07_Fast_enzy_PCR_9198	24_0	0.01	average	ANImf	24	Pipeline3	67.81	0.18	622381	8984	85	63.95	uniq	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.28.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.28	267_0	0.01	average	ANImf	267	Pipeline1	51.86	0	591666	8824	99	35.78	uniq	Water
Pipeline2_CS01_Fast_PCR_1_bin.45.fa	Pipeline2_CS01_Fast_PCR_1_bin.45	13_1	0.01	average	ANImf	13	Pipeline2	95.06	3.73	5178720	9115	759	59.9	all	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.14.fa	Pipeline2_CS01_Fast_PCR_1_bin.14	35_1	0.01	average	ANImf	35	Pipeline2	94.52	7.53	5087590	15269	547	48.14	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.20.fa	Pipeline1_CS01_Fast_PCR_1_bin.20	35_1	0.01	average	ANImf	35	Pipeline1	93.87	4.354	4381286	17404	384	48.52	some	Coldseep
bin.21.fa	bin.21	13_1	0.01	average	ANImf	13	Pipeline4	89.66	1.136	4381238	9664	574	60.61	all	Coldseep
CS01_Fast_PCR_1@8652.fna	CS01_Fast_PCR_1_8652	35_1	0.01	average	ANImf	35	Pipeline3	87.42	4.84	4311720	18251	342	48.7	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.14.fa	Pipeline1_CS01_Fast_PCR_1_bin.14	13_1	0.01	average	ANImf	13	Pipeline1	88.53	1.136	4251652	9775	575	60.78	all	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.18.fa	Pipeline1_CS01_Fast_PCR_1_bin.18	50_1	0.01	average	ANImf	50	Pipeline1	91.33	1.6	3939989	5980	878	60.85	some	Coldseep
Pipeline2_CS05_Fast_PCR_1_bin.49.fa	Pipeline2_CS05_Fast_PCR_1_bin.49	28_1	0.01	average	ANImf	28	Pipeline2	85.38	5.87	3721221	6548	772	43.95	some	Coldseep
Pipeline1_CS05_Fast_PCR_1_bin.10.fa	Pipeline1_CS05_Fast_PCR_1_bin.10	28_1	0.01	average	ANImf	28	Pipeline1	85.37	5.87	3721221	6548	772	43.95	some	Coldseep
CS01_Fast_PCR_1@5328.fna	CS01_Fast_PCR_1_5328	13_1	0.01	average	ANImf	13	Pipeline3	63.53	0	3566526	11520	382	60.54	all	Coldseep
CS01_Fast_PCR_1@11265.fna	CS01_Fast_PCR_1_11265	33_1	0.01	average	ANImf	33	Pipeline3	78.45	1.72	3500370	25602	208	38.38	some	Coldseep
bin.52.fa	bin.52	50_1	0.01	average	ANImf	50	Pipeline4	84.44	1.6	3463973	6740	614	60.83	some	Coldseep
CS01_Fast_PCR_1@9487.fna	CS01_Fast_PCR_1_9487	7_0	0.01	average	ANImf	7	Pipeline3	74.29	0	3092496	18156	247	47.5	uniq	Coldseep
bin.12.fa	bin.12	58_1	0.01	average	ANImf	58	Pipeline4	93.89	7.706	3038958	16259	296	46.37	some	Coldseep
Pipeline2_CS05_Fast_PCR_1_bin.58.fa	Pipeline2_CS05_Fast_PCR_1_bin.58	43_1	0.01	average	ANImf	43	Pipeline2	84.62	3.85	2963674	6437	620	62.56	some	Coldseep
Pipeline1_CS05_Fast_PCR_1_bin.12.fa	Pipeline1_CS05_Fast_PCR_1_bin.12	43_1	0.01	average	ANImf	43	Pipeline1	84.61	3.846	2963674	6437	620	62.56	some	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.39.fa	Pipeline2_CS01_Fast_PCR_1_bin.39	58_1	0.01	average	ANImf	58	Pipeline2	94.99	3.36	2956937	16527	273	46.33	some	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.77.fa	Pipeline2_CS01_Fast_PCR_1_bin.77	50_1	0.01	average	ANImf	50	Pipeline2	80.27	0	2954468	5968	604	62.5	some	Coldseep
bin.36.fa	bin.36	1_1	0.01	average	ANImf	1	Pipeline4	75.27	2.611	2936200	8057	464	39.03	all	Coldseep
CS01_Fast_PCR_1@7891.fna	CS01_Fast_PCR_1_7891	58_1	0.01	average	ANImf	58	Pipeline3	93.89	4.46	2891418	17791	270	46.31	some	Coldseep
Pipeline2_CS08_Fast_PCR_1_bin.22.fa	Pipeline2_CS08_Fast_PCR_1_bin.22	5_1	0.01	average	ANImf	5	Pipeline2	84.46	2.81	2882853	6053	578	58.11	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.17.fa	Pipeline1_CS01_Fast_PCR_1_bin.17	58_1	0.01	average	ANImf	58	Pipeline1	93.89	2.262	2872075	17944	237	46.32	some	Coldseep
CS01_Fast_PCR_1@14513.fna	CS01_Fast_PCR_1_14513	40_1	0.01	average	ANImf	40	Pipeline3	92.9	0.65	2869952	15700	228	41.59	some	Coldseep
CS12_Fast_PCR_1@8414.fna	CS12_Fast_PCR_1_8414	44_1	0.01	average	ANImf	44	Pipeline3	90.37	5.13	2867798	34276	159	47.36	some	Coldseep
Pipeline2_CS10_Fast_PCR_1_bin.35.fa	Pipeline2_CS10_Fast_PCR_1_bin.35	2_1	0.01	average	ANImf	2	Pipeline2	91.26	7.76	2862912	9679	469	47.87	all	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.47.fa	Pipeline2_CS01_Fast_PCR_1_bin.47	60_1	0.01	average	ANImf	60	Pipeline2	91.03	2.85	2850857	23589	196	65.23	some	Coldseep
bin.20.fa	bin.20	60_1	0.01	average	ANImf	60	Pipeline4	91.02	2.849	2826549	23716	182	65.26	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.8.fa	Pipeline1_CS01_Fast_PCR_1_bin.8	36_1	0.01	average	ANImf	36	Pipeline1	72	1.933	2797574	5294	599	58.86	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.13.fa	Pipeline1_CS01_Fast_PCR_1_bin.13	60_1	0.01	average	ANImf	60	Pipeline1	91.88	2.849	2783045	23778	178	65.31	some	Coldseep
CS05_Fast_PCR_1@10630.fna	CS05_Fast_PCR_1_10630	29_0	0.01	average	ANImf	29	Pipeline3	71.33	1.79	2768811	13887	229	45.78	uniq	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.57.fa	Pipeline2_CS01_Fast_PCR_1_bin.57	39_1	0.01	average	ANImf	39	Pipeline2	83.29	5.16	2738909	10101	412	48.83	some	Coldseep
Pipeline2_CS03_Fast_PCR_1_bin.55.fa	Pipeline2_CS03_Fast_PCR_1_bin.55	45_1	0.01	average	ANImf	45	Pipeline2	89.52	2.56	2735146	38393	170	41.78	some	Coldseep
Pipeline1_CS08_Fast_PCR_1_bin.18.fa	Pipeline1_CS08_Fast_PCR_1_bin.18	5_1	0.01	average	ANImf	5	Pipeline1	82.96	2.399	2702850	6170	526	58.29	some	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.30.fa	Pipeline2_CS01_Fast_PCR_1_bin.30	33_1	0.01	average	ANImf	33	Pipeline2	68.06	0.76	2669439	27072	166	38.83	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.6.fa	Pipeline1_CS01_Fast_PCR_1_bin.6	33_1	0.01	average	ANImf	33	Pipeline1	68.06	0.76	2669439	27072	166	38.83	some	Coldseep
bin.28.fa	bin.28	44_1	0.01	average	ANImf	44	Pipeline4	91.22	1.709	2625921	35434	133	47.62	some	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.48.fa	Pipeline2_CS01_Fast_PCR_1_bin.48	6_1	0.01	average	ANImf	6	Pipeline2	93.33	2.56	2606456	17962	248	39.65	some	Coldseep
Pipeline2_CS05_Fast_PCR_1_bin.7.fa	Pipeline2_CS05_Fast_PCR_1_bin.7	15_1	0.01	average	ANImf	15	Pipeline2	90.71	6.13	2574437	9668	387	56.44	all	Coldseep
Pipeline2_CS10_Fast_PCR_1_bin.52.fa	Pipeline2_CS10_Fast_PCR_1_bin.52	1_1	0.01	average	ANImf	1	Pipeline2	68.54	3.22	2540216	8296	418	39.46	all	Coldseep
Pipeline2_CS01_Fast_PCR_1_bin.35.fa	Pipeline2_CS01_Fast_PCR_1_bin.35	37_1	0.01	average	ANImf	37	Pipeline2	77.35	1.13	2498443	4514	618	54.3	some	Coldseep
bin.1.fa	bin.1	39_1	0.01	average	ANImf	39	Pipeline4	84.1	6.021	2483912	10205	350	48.68	some	Coldseep
bin.4.fa	bin.4	36_1	0.01	average	ANImf	36	Pipeline4	75.64	3.589	2460720	5411	514	59.06	some	Coldseep
Pipeline1_CS03_Fast_PCR_1_bin.4.fa	Pipeline1_CS03_Fast_PCR_1_bin.4	45_1	0.01	average	ANImf	45	Pipeline1	89.51	1.709	2436436	40677	119	41.78	some	Coldseep
Pipeline1_CS05_Fast_PCR_1_bin.8.fa	Pipeline1_CS05_Fast_PCR_1_bin.8	15_1	0.01	average	ANImf	15	Pipeline1	90.7	2.123	2409814	10068	312	56.42	all	Coldseep
CS01_Fast_PCR_1@7724.fna	CS01_Fast_PCR_1_7724	60_1	0.01	average	ANImf	60	Pipeline3	84.47	1.71	2401100	26981	120	65.42	some	Coldseep
CS01_Fast_PCR_1@13885.fna	CS01_Fast_PCR_1_13885	6_1	0.01	average	ANImf	6	Pipeline3	91.43	1.29	2399943	19554	157	39.43	some	Coldseep
bin.61.fa	bin.61	2_1	0.01	average	ANImf	2	Pipeline4	86.27	6.288	2387947	12033	275	47.92	all	Coldseep
bin.51.fa	bin.51	45_1	0.01	average	ANImf	45	Pipeline4	88.66	1.709	2382062	42717	110	41.86	some	Coldseep
Pipeline1_CS08_Fast_PCR_1_bin.16.fa	Pipeline1_CS08_Fast_PCR_1_bin.16	31_1	0.01	average	ANImf	31	Pipeline1	84.33	3.985	2376610	11333	327	59.19	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.15.fa	Pipeline1_CS01_Fast_PCR_1_bin.15	39_1	0.01	average	ANImf	39	Pipeline1	82.64	3.87	2369622	11249	302	48.88	some	Coldseep
bin.59.fa	bin.59	5_1	0.01	average	ANImf	5	Pipeline4	76.34	3.368	2365335	6601	402	58.36	some	Coldseep
CS05_Fast_PCR_1@11333.fna	CS05_Fast_PCR_1_11333	43_1	0.01	average	ANImf	43	Pipeline3	84.95	2.99	2365047	16152	225	62.96	some	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.19.fa	Pipeline1_CS01_Fast_PCR_1_bin.19	10_1	0.01	average	ANImf	10	Pipeline1	94.44	8.496	2353158	20090	177	39.4	some	Coldseep
Pipeline1_CS10_Fast_PCR_1_bin.9.fa	Pipeline1_CS10_Fast_PCR_1_bin.9	2_1	0.01	average	ANImf	2	Pipeline1	86.91	2.751	2344955	12371	253	47.9	all	Coldseep
Pipeline1_CS01_Fast_PCR_1_bin.22.fa	Pipeline1_CS01_Fast_PCR_1_bin.22	6_1	0.01	average	ANImf	6	Pipeline1	90.79	1.761	2322185	19513	155	39.6	some	Coldseep
Pipeline1_CS10_Fast_PCR_1_bin.2.fa	Pipeline1_CS10_Fast_PCR_1_bin.2	1_1	0.01	average	ANImf	1	Pipeline1	65.62	1.32	2252500	9299	292	39.34	all	Coldseep
CS03_Fast_PCR_1@25987.fna	CS03_Fast_PCR_1_25987	45_1	0.01	average	ANImf	45	Pipeline3	88.66	1.71	2226999	39984	88	41.77	some	Coldseep
CS03_Fast_PCR_1@7451.fna	CS03_Fast_PCR_1_7451	9_1	0.01	average	ANImf	9	Pipeline3	90.59	3.3	2222994	19702	159	33.22	some	Coldseep
bin.69.fa	bin.69	15_1	0.01	average	ANImf	15	Pipeline4	84.42	5.096	2198421	20598	150	56.65	all	Coldseep
CS12_Fast_PCR_1@13509.fna	CS12_Fast_PCR_1_13509	46_0	0.01	average	ANImf	46	Pipeline3	85.1	2.56	2185328	16622	194	42.78	uniq	Coldseep
